raceId,driverId,constructorId,grid,positionOrder,unified_main_points,res_fLapTime_ms,year,round,circuitId,dob,q_rel_gap,qual_pos,sprint_target,spr_ms,spr_fLapTime_ms,spr_points_unified,pit_count,pit_total_ms,driver_encoded
1095,825,0.9766355140186915,0.4,19,0,0.0,2022,21,0.12857142857142856,0.45833333333333337,0.2580467803972923,0.0,8.0,1840075.0,75110.0,1.0,0.0,0.0,427
1101,825,0.9766355140186915,0.8,13,0,105850.0,2023,4,0.9142857142857144,0.4999999999999999,0.4718602247473909,0.894736842105263,11.0,2025657.0,105349.0,0.0,0.2,30951.0,427
1107,825,0.9766355140186915,0.0,18,0,70176.0,2023,9,0.8714285714285714,0.4999999999999999,0.2921016531709956,0.9473684210526316,14.0,1883323.0,70539.0,0.0,0.6000000000000001,74491.0,427
1110,825,0.9766355140186915,0.8,15,0,110993.0,2023,12,0.05714285714285716,0.4999999999999999,0.32344416214459215,0.631578947368421,14.0,1531419.0,123965.0,0.0,0.4,47210.0,427
1115,825,0.9766355140186915,0.9,14,0,87067.0,2023,17,0.9857142857142858,0.4999999999999999,0.533602862625383,0.9473684210526316,14.0,2126267.0,89560.0,0.0,0.6000000000000001,88022.0,427
1116,825,0.9766355140186915,0.0,14,0,101506.0,2023,18,0.8571428571428571,0.4999999999999999,0.21476271286773171,0.6842105263157894,18.0,1961971.0,101699.0,0.0,0.4,49812.0,427
1118,825,0.9766355140186915,0.6000000000000001,18,0,0.0,2023,20,0.12857142857142856,0.4999999999999999,0.0828618341147547,0.6842105263157894,16.0,1863716.0,75464.0,0.0,0.0,0.0,427
1125,825,0.9766355140186915,0.8500000000000001,16,0,101077.0,2024,5,0.1142857142857143,0.5416666666666666,0.18174146599995106,0.8421052631578947,10.0,1962058.0,102092.0,0.0,0.4,48701.0,427
1126,825,0.9766355140186915,0.9,19,0,91774.0,2024,6,1.0,0.5416666666666666,0.23593558362432748,0.9473684210526316,18.0,1957686.0,92113.0,0.0,0.6000000000000001,83724.0,427
1131,825,0.9766355140186915,0.6000000000000001,8,4,70125.0,2024,11,0.8714285714285714,0.5416666666666666,0.08351311164876878,0.5789473684210527,9.0,1625456.0,69942.0,0.0,0.4,43350.0,427
1139,825,0.9766355140186915,0.4,11,0,98210.0,2024,19,0.8571428571428571,0.5416666666666666,0.12384762044257253,0.42105263157894735,7.0,1891307.0,98602.0,2.0,0.4,48053.0,427
1143,825,0.9766355140186915,0.5,9,2,84259.0,2024,23,0.9857142857142858,0.5416666666666666,0.17798922448159848,0.47368421052631576,10.0,1638495.0,84568.0,0.0,0.6000000000000001,84602.0,427
1061,830,0.037383177570093455,0.05,20,0,0.0,2021,10,0.0,0.20833333333333337,0.0,0.05263157894736842,1.0,1538426.0,90013.0,8.0,0.0,0.0,521
1065,830,0.037383177570093455,0.05,18,0,85173.0,2021,14,0.07142857142857142,0.20833333333333337,0.13589169497355727,0.10526315789473684,2.0,1676403.0,83502.0,7.0,0.2,32456.0,521
1071,830,0.037383177570093455,0.1,2,18,72486.0,2021,19,0.12857142857142856,0.20833333333333337,0.19290193068879213,0.05263157894736842,2.0,1750729.0,72114.0,7.0,0.8,81211.0,521
1077,830,0.037383177570093455,0.05,1,25,78446.0,2022,4,0.17142857142857143,0.2499999999999999,0.14088085827216262,0.0,1.0,1839567.0,79154.0,8.0,0.4,59943.0,521
1084,830,0.037383177570093455,0.05,2,18,67275.0,2022,11,0.8714285714285714,0.2499999999999999,0.1472446790872431,0.0,1.0,1590059.0,68455.0,8.0,0.6000000000000001,64785.0,521
1095,830,0.037383177570093455,0.15000000000000002,6,8,74195.0,2022,21,0.12857142857142856,0.2499999999999999,0.15793193281390883,0.05263157894736842,4.0,1821801.0,74507.0,5.0,0.6000000000000001,86726.0,521
1101,830,0.037383177570093455,0.1,2,18,104232.0,2023,4,0.9142857142857144,0.29166666666666663,0.028337974391253924,0.05263157894736842,3.0,2002732.0,103723.0,6.0,0.2,20707.0,521
1107,830,0.037383177570093455,0.05,1,25,67012.0,2023,9,0.8714285714285714,0.29166666666666663,0.0,0.0,1.0,1826730.0,74292.0,8.0,0.8,80703.0,521
1110,830,0.037383177570093455,0.30000000000000004,1,25,108922.0,2023,12,0.05714285714285716,0.29166666666666663,0.04043052026807402,0.0,1.0,1498433.0,118943.0,8.0,0.4,45899.0,521
1115,830,0.037383177570093455,0.05,1,25,84319.0,2023,17,0.9857142857142858,0.29166666666666663,0.0,0.0,2.0,2103168.0,85604.0,7.0,0.6000000000000001,86062.0,521
1116,830,0.037383177570093455,0.30000000000000004,1,25,100028.0,2023,18,0.8571428571428571,0.29166666666666663,0.05965630912992548,0.2631578947368421,1.0,1890849.0,99060.0,8.0,0.4,48730.0,521
1118,830,0.037383177570093455,0.05,1,25,73422.0,2023,20,0.12857142857142856,0.29166666666666663,0.03036158807258188,0.0,1.0,1807209.0,74540.0,8.0,0.8,1467558.0,521
1125,830,0.037383177570093455,0.05,1,25,98406.0,2024,5,0.1142857142857143,0.33333333333333337,0.0,0.0,1.0,1924660.0,100331.0,8.0,0.4,44726.0,521
1126,830,0.037383177570093455,0.05,2,18,91261.0,2024,6,1.0,0.33333333333333337,0.0,0.0,1.0,1891383.0,90415.0,8.0,0.2,22187.0,521
1131,830,0.037383177570093455,0.05,5,10,67719.0,2024,11,0.8714285714285714,0.33333333333333337,0.024883498572898448,0.0,1.0,1601389.0,69013.0,8.0,0.6000000000000001,70469.0,521
1139,830,0.037383177570093455,0.1,3,15,98117.0,2024,19,0.8571428571428571,0.33333333333333337,0.0,0.05263157894736842,1.0,1866146.0,97463.0,8.0,0.2,24228.0,521
1141,830,0.037383177570093455,0.8500000000000001,1,25,80472.0,2024,21,0.12857142857142856,0.33333333333333337,0.0,0.5789473684210527,4.0,1792542.0,71852.0,5.0,0.2,1409303.0,521
1143,830,0.037383177570093455,0.1,1,25,82905.0,2024,23,0.9857142857142858,0.33333333333333337,0.0925543967304312,0.0,8.0,1633378.0,84577.0,1.0,0.6000000000000001,74890.0,521
1061,832,0.023364485981308407,0.5,6,8,91223.0,2021,10,0.0,0.33333333333333337,0.150272233358608,0.42105263157894735,11.0,1586224.0,91991.0,0.0,0.4,2096631.0,701
1065,832,0.023364485981308407,0.30000000000000004,6,8,85559.0,2021,14,0.07142857142857142,0.33333333333333337,0.15881651343454353,0.3157894736842105,7.0,1702030.0,84918.0,2.0,0.2,24283.0,701
1071,832,0.023364485981308407,0.15000000000000002,6,8,72710.0,2021,19,0.12857142857142856,0.33333333333333337,0.10130587970736903,0.2631578947368421,3.0,1768282.0,73167.0,6.0,0.8,82899.0,701
1077,832,0.023364485981308407,0.2,20,0,0.0,2022,4,0.17142857142857143,0.3749999999999999,0.14370412196499152,0.47368421052631576,4.0,1857145.0,79251.0,5.0,0.0,0.0,701
1084,832,0.023364485981308407,0.15000000000000002,18,0,68649.0,2022,11,0.8714285714285714,0.3749999999999999,0.08195373593539397,0.10526315789473684,3.0,1595703.0,68409.0,6.0,0.4,42704.0,701
1095,832,0.023364485981308407,0.35000000000000003,3,15,73953.0,2022,21,0.12857142857142856,0.3749999999999999,0.4789689060676156,0.21052631578947367,2.0,1815302.0,74522.0,7.0,0.6000000000000001,72505.0,701
1101,832,0.023364485981308407,0.2,5,10,105175.0,2023,4,0.9142857142857144,0.41666666666666663,0.20385767624095846,0.15789473684210525,5.0,2008055.0,104398.0,4.0,0.2,21970.0,701
1107,832,0.023364485981308407,0.15000000000000002,6,8,68880.0,2023,9,0.8714285714285714,0.41666666666666663,0.0761855773767626,0.10526315789473684,3.0,1849818.0,75457.0,6.0,0.6000000000000001,71246.0,701
1110,832,0.023364485981308407,0.2,19,0,113138.0,2023,12,0.05714285714285716,0.41666666666666663,0.07296298541401264,0.21052631578947367,4.0,1511081.0,121472.0,5.0,0.2,23303.0,701
1115,832,0.023364485981308407,0.6000000000000001,20,0,0.0,2023,17,0.9857142857142858,0.41666666666666663,0.20962034966303666,0.5789473684210527,6.0,2120103.0,88644.0,3.0,0.0,0.0,701
1116,832,0.023364485981308407,0.2,3,15,100034.0,2023,18,0.8571428571428571,0.41666666666666663,0.17148264545974656,0.15789473684210525,6.0,1919156.0,100223.0,3.0,0.4,47341.0,701
1118,832,0.023364485981308407,0.35000000000000003,6,8,74406.0,2023,20,0.12857142857142856,0.41666666666666663,0.08981969804805472,0.3684210526315789,8.0,1842315.0,75362.0,1.0,0.8,1483995.0,701
1125,832,0.023364485981308407,0.35000000000000003,5,10,99764.0,2024,5,0.1142857142857143,0.45833333333333337,0.05353624579843519,0.3157894736842105,5.0,1945356.0,100962.0,4.0,0.2,22629.0,701
1126,832,0.023364485981308407,0.15000000000000002,5,10,90928.0,2024,6,1.0,0.45833333333333337,0.06291615563315399,0.10526315789473684,5.0,1906605.0,91568.0,4.0,0.2,22805.0,701
1131,832,0.023364485981308407,0.2,3,15,69282.0,2024,11,0.8714285714285714,0.45833333333333337,0.0,0.15789473684210525,5.0,1611378.0,69121.0,4.0,0.4,42509.0,701
1139,832,0.023364485981308407,0.15000000000000002,2,18,97763.0,2024,19,0.8571428571428571,0.45833333333333337,0.12193491587975289,0.10526315789473684,2.0,1870028.0,97552.0,7.0,0.2,23963.0,701
1141,832,0.023364485981308407,0.0,16,0,84201.0,2024,21,0.12857142857142856,0.45833333333333337,0.44757757264793097,0.6842105263157894,5.0,1793269.0,71975.0,4.0,0.4,1450579.0,701
1143,832,0.023364485981308407,0.35000000000000003,6,8,83465.0,2024,23,0.9857142857142858,0.45833333333333337,0.056408892681860445,0.3157894736842105,4.0,1624336.0,84405.0,5.0,0.6000000000000001,93275.0,701
1061,839,0.9953271028037383,0.45,9,2,92210.0,2021,10,0.0,0.2499999999999999,0.17027433950531692,0.631578947368421,10.0,1585821.0,92183.0,0.0,0.4,2095766.0,585
1065,839,0.9953271028037383,0.6000000000000001,10,1,85566.0,2021,14,0.07142857142857142,0.2499999999999999,0.2643259188814925,0.6842105263157894,13.0,1717451.0,85613.0,0.0,0.2,30333.0,585
1071,839,0.9953271028037383,0.4,8,4,74430.0,2021,19,0.12857142857142856,0.2499999999999999,0.2255916873994767,0.5263157894736843,9.0,1784191.0,73615.0,0.0,0.6000000000000001,60607.0,585
1077,839,0.9953271028037383,0.8,14,0,81887.0,2022,4,0.17142857142857143,0.29166666666666663,1.0,0.9473684210526316,16.0,1883084.0,80995.0,0.0,0.2,31409.0,585
1084,839,0.9953271028037383,0.30000000000000004,5,10,69559.0,2022,11,0.8714285714285714,0.29166666666666663,0.3567197883660924,0.21052631578947367,6.0,1621091.0,69384.0,3.0,0.4,43864.0,585
1095,839,0.9953271028037383,0.8,8,4,75093.0,2022,21,0.12857142857142856,0.29166666666666663,0.4737957984417265,0.2631578947368421,17.0,1863063.0,76097.0,0.0,0.4,48313.0,585
1101,839,0.9953271028037383,0.0,15,0,105908.0,2023,4,0.9142857142857144,0.33333333333333337,0.29721921977803534,0.5789473684210527,18.0,2058288.0,105090.0,0.0,0.2,20367.0,585
1107,839,0.9953271028037383,0.6000000000000001,14,0,69797.0,2023,9,0.8714285714285714,0.33333333333333337,0.20942492794598866,0.5789473684210527,7.0,1863332.0,75512.0,2.0,0.6000000000000001,70598.0,585
1110,839,0.9953271028037383,0.7000000000000001,8,4,110439.0,2023,12,0.05714285714285716,0.33333333333333337,0.2508572745935383,0.736842105263158,9.0,1520843.0,123061.0,0.0,0.4,46424.0,585
1115,839,0.9953271028037383,0.4,7,6,86450.0,2023,17,0.9857142857142858,0.33333333333333337,0.18423561318698853,0.3684210526315789,17.0,0.0,89388.0,0.0,0.6000000000000001,87099.0,585
1116,839,0.9953271028037383,0.4,18,0,104789.0,2023,18,0.8571428571428571,0.33333333333333337,0.24330416272597055,0.3684210526315789,11.0,1935835.0,101013.0,0.0,0.0,0.0,585
1118,839,0.9953271028037383,0.7000000000000001,10,1,74206.0,2023,20,0.12857142857142856,0.33333333333333337,0.1337807474448139,0.5789473684210527,14.0,1850057.0,75536.0,0.0,1.0,1508976.0,585
1125,839,0.9953271028037383,0.65,11,0,100937.0,2024,5,0.1142857142857143,0.3749999999999999,0.14417217070280353,0.631578947368421,13.0,1964501.0,102191.0,0.0,0.4,46364.0,585
1126,839,0.9953271028037383,0.65,10,1,92037.0,2024,6,1.0,0.3749999999999999,0.13192097148887127,0.631578947368421,15.0,1929123.0,92218.0,0.0,0.2,22663.0,585
1131,839,0.9953271028037383,0.5,12,0,69649.0,2024,11,0.8714285714285714,0.3749999999999999,0.10601052131741669,0.47368421052631576,11.0,1632228.0,70254.0,0.0,0.4,43522.0,585
1139,839,0.9953271028037383,0.6000000000000001,18,0,97330.0,2024,19,0.8571428571428571,0.3749999999999999,0.22474278613130924,0.631578947368421,15.0,1908950.0,98835.0,0.0,0.4,50331.0,585
1141,839,0.9953271028037383,0.2,2,18,81771.0,2024,21,0.12857142857142856,0.3749999999999999,0.1630981721777132,0.15789473684210525,13.0,1820173.0,72882.0,0.0,0.2,1408695.0,585
1143,839,0.9953271028037383,1.0,20,0,0.0,2024,23,0.9857142857142858,0.3749999999999999,0.4033509656329147,1.0,14.0,1653389.0,85598.0,0.0,0.0,0.0,585
1061,840,0.5420560747663552,0.7000000000000001,8,4,91992.0,2021,10,0.0,0.16666666666666663,0.32464956899658315,0.736842105263158,14.0,1590605.0,92210.0,0.0,0.4,2096074.0,758
1065,840,0.5420560747663552,0.45,7,6,85853.0,2021,14,0.07142857142857142,0.16666666666666663,0.24084869515638604,0.5789473684210527,10.0,1712749.0,85349.0,0.0,0.2,24846.0,758
1071,840,0.5420560747663552,0.7000000000000001,20,0,75344.0,2021,19,0.12857142857142856,0.16666666666666663,0.30100469050432327,0.7894736842105263,14.0,1793596.0,73666.0,0.0,0.6000000000000001,60880.0,758
1077,840,0.5420560747663552,0.75,10,1,81750.0,2022,4,0.17142857142857143,0.20833333333333337,0.43647656691134945,0.736842105263158,15.0,1882477.0,80948.0,0.0,0.2,32667.0,758
1084,840,0.5420560747663552,0.6000000000000001,13,0,70048.0,2022,11,0.8714285714285714,0.20833333333333337,0.48560138969187794,0.8421052631578947,13.0,1638300.0,70295.0,0.0,0.4,43383.0,758
1095,840,0.5420560747663552,0.75,10,1,74831.0,2022,21,0.12857142857142856,0.20833333333333337,0.39315617956757265,0.736842105263158,16.0,1862007.0,75425.0,0.0,0.4,47233.0,758
1101,840,0.5420560747663552,0.45,7,6,105627.0,2023,4,0.9142857142857144,0.2499999999999999,0.27569114620948587,0.42105263157894735,8.0,2016084.0,104855.0,1.0,0.2,23161.0,758
1107,840,0.5420560747663552,0.30000000000000004,9,2,68463.0,2023,9,0.8714285714285714,0.2499999999999999,0.20293378009774432,0.2631578947368421,4.0,1856433.0,75531.0,5.0,0.8,84865.0,758
1110,840,0.5420560747663552,0.5,9,2,111297.0,2023,12,0.05714285714285716,0.2499999999999999,0.2563106936064413,0.47368421052631576,11.0,1523440.0,123356.0,0.0,0.2,25397.0,758
1115,840,0.5420560747663552,0.8,11,0,86352.0,2023,17,0.9857142857142858,0.2499999999999999,0.35015234438095266,0.8421052631578947,13.0,2125820.0,89536.0,0.0,0.6000000000000001,86441.0,758
1116,840,0.5420560747663552,0.0,7,6,99908.0,2023,18,0.8571428571428571,0.2499999999999999,0.350451572849523,0.9473684210526316,20.0,0.0,101460.0,0.0,0.4,48412.0,758
1118,840,0.5420560747663552,0.15000000000000002,5,10,74007.0,2023,20,0.12857142857142856,0.2499999999999999,0.06673224045119558,0.10526315789473684,12.0,1846687.0,75467.0,0.0,0.8,1477340.0,758
